Year,Metabolite,Country,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean
2023,cocaine,CL,Los Angeles,187.2,176.24,242.22,211.64,225.04,182.49,239.92,201.12,215.35,209.25
2023,cocaine,CY,Agia Napa,49.84,50.84,77.54,141.43,144.67,26.61,38.19,46.29,97.56,75.59
2023,cocaine,CY,Larnaca,6.15,4.15,44.64,41.8,51.84,46.43,11.61,7.3,46.18,29.52
2023,cocaine,CY,Limassol,70.02,89.14,130.27,130.2,136.9,110.22,72.01,77.05,126.9,105.54
2023,cocaine,CY,Nicosia (2),87.16,72.33,28.83,47.41,95.37,71.65,54.13,71.21,60.81,65.27
2023,cocaine,CY,Paphos,32.67,33.88,39.27,41.15,33.82,41.3,26.14,30.9,38.89,35.46
2023,cocaine,CZ,Brno,80.97,87.54,106.61,114.88,73.24,151.65,194.35,120.95,111.6,115.61
2023,cocaine,CZ,České Budějovice,88.21,96.82,114.66,80.2,204.51,186.89,129.79,104.94,146.56,128.73
2023,cocaine,CZ,Karlovy Vary,126.53,130.61,175.43,176.85,108.07,103.57,95.48,117.54,140.98,130.93
2023,cocaine,CZ,Ostrava,73.98,72.59,80.01,153.81,127.59,108.89,76.89,74.49,117.58,99.11
2023,cocaine,CZ,Plzeň,107.25,132.8,82.61,185.78,241.51,218.77,167.42,135.82,182.17,162.31
2023,cocaine,DE,Chemnitz,44.54,49.59,57.76,72.94,88.58,42.01,48.89,47.67,65.32,57.76
2023,cocaine,DE,Dortmund,449.54,451.48,436.41,593.38,677.63,687.12,538.01,479.68,598.63,547.65
2023,cocaine,DE,Dresden,66.39,65.2,79.93,118.7,109.08,80.58,77.41,69.67,97.07,85.33
2023,cocaine,DE,Erfurt,99.11,80.6,100.49,154.1,195.71,119.84,90.41,90.04,142.54,120.04
2023,cocaine,DE,Magdeburg,205.52,203.71,217.26,298.89,330.7,210.11,171.37,193.53,264.24,233.94
2023,cocaine,DE,Munich G,202.88,180.48,237.97,392.03,426.35,383.92,286.56,223.31,360.07,301.46
2023,cocaine,DE,Nuremberg,76.04,73.52,84.55,159.19,148.37,106.76,77.47,75.68,124.72,103.7
2023,cocaine,DE,Saarbrücken (2),227.85,231.07,227.84,263.29,289.36,230.6,244.36,234.43,252.77,244.91
2023,cocaine,EE,Tallinn,251.68,245.61,134.18,574.01,302.22,278.97,193.04,230.11,322.35,282.82
2023,cocaine,EE,Tartu,119.72,111.72,152.78,353.98,267.33,137.29,105.41,112.28,227.85,178.32
2023,cocaine,ES,Barcelona,557.66,749.62,518.76,571.81,622.14,527.61,788.69,698.66,560.08,619.47
2023,cocaine,ES,Castellon,541.35,479.78,565.77,691.63,346.32,257.78,234.05,418.4,465.38,445.24
2023,cocaine,ES,Granada,764.82,882.38,1050.17,1385.26,1277.23,971.13,888.11,845.1,1170.95,1031.3
2023,cocaine,ES,Lleida,689.48,837.47,1003.99,889.63,966.05,864.39,904.88,810.61,931.01,879.41
2023,cocaine,ES,Santiago,585.37,652.91,620.71,652.1,878.12,509.23,493.59,577.29,665.04,627.43
2023,cocaine,ES,Tarragona,1228.33,1319.16,359.09,1452.82,1802.68,1711.9,2373.36,1640.28,1331.63,1463.91
2023,cocaine,ES,Valencia (3),550.1,536.92,520.94,783.14,,,583.71,555.2,695.74,615.43
2023,cocaine,FI,Espoo,78.23,124.65,123.01,195.53,204.67,131.39,87.23,96.7,163.65,134.96
2023,cocaine,FI,Helsinki,178.04,209.59,226.49,357.56,365.09,237.78,180.52,189.38,296.73,250.72
2023,cocaine,FI,Tampere,27.21,32.99,43.78,112.2,46.58,41.01,28.24,29.48,60.89,47.43
2023,cocaine,FI,Turku,46.18,44.33,53.91,72.05,92.27,58.67,48.82,46.44,69.23,59.46
2023,cocaine,FR,Paris Seine Centre,483.75,492.94,510.01,818.43,1194.67,390.12,425.47,467.38,728.31,616.48
2023,cocaine,GB,Bristol,,,395.13,524.87,318.39,483.51,479.31,479.31,440.32,445.89
2023,cocaine,GR,Athens,149.21,135.2,128.15,126.44,139.79,127.8,127.13,137.18,130.54,133.39
2023,cocaine,H,Debrecen,24.95,23.53,32.99,27.07,21.51,21.72,20.49,22.99,25.82,24.61
2023,cocaine,HR,Zagreb,451.22,447.98,469.48,509.72,667.6,998.31,431.36,443.52,661.28,567.95
2023,cocaine,IS,Reykjavik Klettagarðar,556.6,584.81,686.51,811.46,735.53,585.03,509.2,550.2,704.63,638.45
2023,cocaine,IT,Bozen,393.9,406.37,417.06,554.07,525.36,448.94,384.83,395.03,486.36,447.22
2023,cocaine,IT,Milan,382.39,337.4,408.11,404.53,397.56,327.52,326.77,348.85,384.43,369.18
2023,cocaine,KR,Seoul,0,0,0,0,0,0,0,0,0,0
2023,cocaine,LT,Kaunas,144.22,147.8,149.6,273.39,301.4,231.24,148.12,146.71,238.91,199.4
2023,cocaine,LT,Klaipeda,78.07,74.81,71.75,78.3,114.47,127.93,99.72,84.2,98.11,92.15
2023,cocaine,LT,Vilnius,101.19,104.31,119.18,94.93,198.82,141.24,108.54,104.68,138.54,124.03
2023,cocaine,LU,Boevange,103.77,101.77,123.85,140.51,,,129.64,111.73,132.18,119.91
2023,cocaine,LU,Mamer,306.68,330.56,226.85,249.21,200.17,219.59,269.02,302.08,223.96,257.44
2023,cocaine,LU,Mersch,269.2,251.45,163.17,346.02,330.13,331.2,299.62,273.42,292.63,284.4
2023,cocaine,LV,Riga,177.68,155.79,213.26,287.43,384.03,201.35,202.53,178.67,271.52,231.72
2023,cocaine,NL,Amsterdam,895.37,976.88,1083.85,1483.22,1562.03,1512.95,955.46,942.57,1410.51,1209.96
2023,cocaine,NL,Eindhoven,810.48,687.72,660.5,824.09,1011.24,631.27,737.45,745.22,781.78,766.11
2023,cocaine,NL,Leeuwarden,937.9,1166.8,1376.03,1309.37,1601.92,1086.28,862.25,988.98,1343.4,1191.51
2023,cocaine,NL,Rotterdam (2),1105.91,1051.31,1093.07,1113.06,1409.49,955.54,890.67,1015.96,1142.79,1088.44
2023,cocaine,NL,Utrecht,729.01,728.88,660.57,801.83,966.93,649.83,604.82,687.57,769.79,734.55
2023,cocaine,NZ,Auckland,31.79,,53.26,67.04,84.41,51.64,,31.79,64.09,57.63
2023,cocaine,NZ,Christchurch,7.64,6.93,11.61,24.22,29.98,11.73,11.81,8.79,19.38,14.84
2023,cocaine,NZ,Queenstown,45.71,48.78,42.28,40.37,29.53,26.52,43.61,46.03,34.68,39.54
2023,cocaine,NZ,Wellington (M1+M2),6.42,9.23,12.4,23.17,21.17,09.04,6.73,7.46,16.44,12.6
2023,cocaine,PL,Krakow P,71.35,64.25,85.52,117.91,64.64,29.51,59.27,64.96,74.4,70.35
2023,cocaine,PT,Porto,512.47,810.99,250.5,225.17,728.37,634.43,425.79,583.08,459.62,512.53
2023,cocaine,RO,Bucharest,151.82,158.99,160.9,178.11,173.33,221.51,184.04,164.95,183.46,175.53
2023,cocaine,SE,Gävle,68.05,77.12,78.86,187.54,138.51,133.48,93.97,79.72,134.6,111.08
2023,cocaine,SE,Uppsala,51.05,56.69,68.37,63.3,114.5,69.4,56.52,54.75,78.89,68.55
2023,cocaine,SE,Växjö,104.97,85.91,121.94,192.99,241.84,137.58,98.76,96.55,173.59,140.57
2023,cocaine,SI,Domžale-Kamnik,309.34,368.27,382.89,412.65,373.07,247.8,355.15,344.25,354.1,349.88
2023,cocaine,SI,Koper,636.07,399.9,535.75,496.82,452.46,360.21,595.19,543.72,461.31,496.63
2023,cocaine,SI,Kranj,296.33,277.41,317.28,409.31,271.54,387.98,277.92,283.89,346.53,319.68
2023,cocaine,SI,Ljubljana,518.68,563.32,562.54,644.19,570.77,475.05,548.57,543.52,563.14,554.73
2023,cocaine,SI,Maribor,322.37,356.42,354.27,502.11,557.08,368.63,303.32,327.37,445.52,394.89
2023,cocaine,SI,Novo mesto,255.46,278.82,297.87,378.53,391.12,288.01,231.65,255.31,338.88,303.06
2023,cocaine,SI,Velenje,425.94,305.83,283.63,614.24,364.12,310.03,328.99,353.59,393.01,376.11
2023,cocaine,SK,Bratislava C,115.87,130.76,216.35,235.22,284.96,223.18,156.67,134.43,239.93,194.71
2023,cocaine,SK,Piestany,27.17,26.67,57.08,45.8,46.42,23.91,23.33,25.73,43.3,35.77
2023,cocaine,TR,Ankara,11.65,12.01,8.6,10.06,11.04,8.78,12.1,11.92,9.62,10.61
2023,cocaine,US,Seattle,586.4,480.69,666.34,821.45,511.38,602.71,860.26,642.45,650.47,647.03
2024,methamphetamine,AT,Graz,04.07,8.12,8.76,8.38,8.48,3.16,3.9,5.3,7.19,6.38
2024,methamphetamine,AT,Hall-Wattens,3.43,3.12,29.65,5.74,2.86,3.39,2.36,2.97,10.41,7.22
2024,methamphetamine,AT,Innsbruck,7.22,9.96,6.57,11.13,10.49,9.43,8.81,8.66,9.41,09.09
2024,methamphetamine,AT,Kapfenberg,0.7,0.32,0.47,0.42,0.92,3.41,1.68,0.9,1.31,1.13
2024,methamphetamine,AT,Klagenfurt,1.23,0.57,0.51,0.7,0.79,0.78,1.5,0.95,0.7,0.81
2024,methamphetamine,AT,Knittelfeld,1.37,02.04,0.32,0.42,0.27,0.5,0.28,1.23,0.38,0.74
2024,methamphetamine,AT,Kufstein,0.38,0.21,0.39,01.01,1.63,0.34,0.77,0.45,0.84,0.68
2024,methamphetamine,AT,Purgstall,8.85,28.12,8.86,11.89,12.29,4.93,3.69,13.56,9.49,11.23
2024,methamphetamine,AT,Region Millstättersee,0.7,0.62,1.68,01.02,0.62,0.42,0.84,0.72,0.93,0.84
2024,methamphetamine,AT,Ried im Innkreis,16.92,11.11,7.32,10.9,3.66,5.68,7.47,11.83,6.89,09.01
2024,methamphetamine,AT,Salzburg,5.23,5.66,3.91,05.07,4.31,4.16,5.8,5.32,4.36,4.78
2024,methamphetamine,AT,Steyr,07.03,08.09,8.62,32.86,29.53,16.57,16.16,10.43,21.9,16.98
2024,methamphetamine,AT,Strass im Zillertal,17.55,17.47,15.62,17.09,14.15,14.3,17.19,17.4,15.29,16.2
2024,methamphetamine,AT,Wasserverband Hofsteig,1.19,02.07,2.81,3.24,3.43,2.12,1.65,1.63,2.9,2.36
2024,methamphetamine,AT,Wien,40.89,24.8,29.13,36.22,24.24,19.49,28.7,31.25,27.27,28.98
2024,methamphetamine,AT,Wiener Neustadt,22.53,25.94,21.67,19.39,18.47,21.02,25.34,24.6,20.14,22.05
2024,methamphetamine,AT,Wildon,1.62,2.66,4.87,4.76,6.8,4.62,3.79,2.69,5.26,4.16
2024,methamphetamine,AU,Australia (59 sites),563.19,604.39,412.79,391.89,606.63,607.54,520.13,562.57,504.71,529.51
2024,methamphetamine,BE,Antwerp Zuid,84.74,72.92,85.68,200.68,63.72,67.5,82.33,80,104.39,93.94
2024,methamphetamine,BE,Brussels,19.62,32.17,83.5,35.52,33.66,43.04,34.31,28.7,48.93,40.26
2024,methamphetamine,BR,Belo Horizonte (2),5.18,5.82,5.6,5.52,6.62,06.07,7.8,6.49,5.95,6.16
2024,methamphetamine,BR,Brasilia (I-VII),5.92,5.12,4.8,5.18,4.66,4.35,6.37,5.8,4.75,5.2
2024,methamphetamine,BR,Curitiba (2),2.67,2.18,2.46,2.4,3.41,3.83,4.12,2.99,03.02,03.01
2024,methamphetamine,BR,Fortaleza,03.09,4.33,3.81,4.57,4.91,3.38,2.95,3.73,4.17,3.98
2024,methamphetamine,BR,Goiânia,4.55,06.04,08.05,6.67,5.72,10.68,8.15,6.25,7.78,7.12
2024,methamphetamine,BR,João Pessoa,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,BR,Natal,2.27,2.26,2.39,2.44,2.25,2.31,2.52,2.35,2.35,2.35
2024,methamphetamine,BR,Niterói (2),10.88,9.11,10.34,8.63,11.88,12.09,13.57,10.94,10.73,10.82
2024,methamphetamine,BR,Porto Alegre (2 - 2024),29.06,27.65,14.77,20.65,27.23,35.28,31.7,29.8,24.48,26.67
2024,methamphetamine,BR,Recife,4.35,2.57,3.73,02.09,3.39,2.78,6.73,4.55,3,3.66
2024,methamphetamine,BR,Serraria,36.4,27.65,17.93,25.26,33.55,43.68,39.19,34.41,30.11,31.95
2024,methamphetamine,BR,São Luis,0.51,0.45,0.44,0.47,0.42,0.5,0.46,0.48,0.45,0.46
2024,methamphetamine,BR,São Paulo (I-V),25.05,45.82,5.44,3.75,7.37,4.8,14.88,28.73,5.34,15.37
2024,methamphetamine,CA,Kitchener,466.65,529.5,436.79,477.64,474.23,478.08,501.55,499.23,466.69,480.63
2024,methamphetamine,CA,Montreal,6.49,7.17,21.98,17.72,21.89,17.03,8.92,7.52,19.65,14.46
2024,methamphetamine,CH,Basel,15.07,16.44,13.35,13.79,16.29,10.56,16.4,16.06,13.49,14.59
2024,methamphetamine,CH,Berne,21.44,31.34,22.83,19.19,26.35,23.44,25.79,26.19,22.95,24.34
2024,methamphetamine,CH,Geneva,16.19,15.49,18.15,20.35,26.63,20.29,15.56,15.75,21.36,18.95
2024,methamphetamine,CH,Zurich,88.99,46.1,61.36,54.25,56.15,60.54,50.96,62.02,58.07,59.76
2024,methamphetamine,CY,Agia Napa,2.74,,0.78,5.75,3.83,7.76,9.62,6.18,4.53,05.08
2024,methamphetamine,CY,Larnaca,22.58,9.35,7.44,25.72,21.09,9.7,19.75,17.23,15.98,16.52
2024,methamphetamine,CY,Limassol,2.73,12.14,15.8,15.62,30.56,30.17,4.3,6.39,23.04,15.9
2024,methamphetamine,CY,Nicosia (2),8.19,6.39,11.22,28.22,13.98,3.85,3.91,6.16,14.32,10.82
2024,methamphetamine,CY,Paphos,11.44,17.64,31.19,11.96,17.01,9.19,17.52,15.53,17.34,16.56
2024,methamphetamine,CZ,Brno,388.88,360.93,376.52,448.59,456.52,482.54,408.71,386.18,441.04,417.53
2024,methamphetamine,CZ,České Budějovice,447.78,490.94,441.38,492.17,487.78,464.14,415.07,451.26,471.37,462.75
2024,methamphetamine,CZ,Karlovy Vary,321.78,482.48,387.71,346,400.89,354.19,310.61,371.63,372.2,371.95
2024,methamphetamine,CZ,Ostrava,540.99,520.3,603.92,601.51,599.79,573.31,599.49,553.59,594.63,577.04
2024,methamphetamine,CZ,Plzeň,475.68,422.35,493.3,470.49,473.66,427.16,630.37,509.47,466.15,484.72
2024,methamphetamine,CZ,Prague (2),382.16,420.06,341.33,505.46,403.05,409.78,397.93,400.05,414.9,408.54
2024,methamphetamine,CZ,Ústí nad Labem,579.98,596.53,588.35,633.74,606.97,582.02,580.62,585.71,602.77,595.46
2024,methamphetamine,DE,Chemnitz,372.63,348.01,442.67,322.59,351.18,353.38,343.52,354.72,367.46,362
2024,methamphetamine,DE,Dortmund,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,DE,Dresden,426.91,407.3,472.22,390.85,359.65,369.55,370.98,401.73,398.07,399.64
2024,methamphetamine,DE,Erfurt,396.35,336.57,322.3,338.28,325.9,296.03,329.12,354.01,320.63,334.94
2024,methamphetamine,DE,Hamburg N,8.73,6.54,14.07,11.56,12.79,10.55,8.73,8,12.24,10.43
2024,methamphetamine,DE,Hannover (2),4.24,5.58,4.66,5.41,5.22,5.2,7.65,5.83,5.12,5.42
2024,methamphetamine,DE,Magdeburg,188.21,186.88,192.38,205.28,208.33,189.53,197.25,190.78,198.88,195.41
2024,methamphetamine,DE,Munich G,18.22,19.83,18.25,21.65,20.76,16.43,16.86,18.3,19.27,18.86
2024,methamphetamine,DE,Nuremberg,169.84,198.38,161.31,170.22,165.36,202.68,158.38,175.53,174.89,175.17
2024,methamphetamine,DE,Saarbrücken (2),0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,DE,Stuttgart,15.22,12.95,11.78,14.28,16.18,11.76,17.3,15.16,13.5,14.21
2024,methamphetamine,DK,Aalborg,04.03,3.62,3.75,3.78,4.51,5.78,4.11,04.01,4.45,4.26
2024,methamphetamine,DK,Aarhus,1.95,7.8,3.89,17.78,7.28,2.89,5.41,05.06,7.96,6.72
2024,methamphetamine,DK,Copenhagen,24.77,22.38,24.19,29.53,23.88,26.84,26.4,24.4,26.11,25.38
2024,methamphetamine,DK,Esbjerg,02.07,3.46,02.07,1.94,2.68,3,2.21,2.79,2.42,2.58
2024,methamphetamine,DK,Næstved,0.84,0.83,0.79,0.74,1.5,0.85,0.83,0.84,0.97,0.91
2024,methamphetamine,DK,Odense,1.48,01.07,01.06,0.89,1.85,1.99,2.17,1.57,1.45,1.5
2024,methamphetamine,ES,Barcelona,48.1,41.52,59.38,57.18,55.2,49.6,55.55,48.39,55.34,52.36
2024,methamphetamine,ES,Lleida,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,ES,Santiago,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,FI,Espoo,13.49,15.46,17.3,21.16,16.08,19.75,13.76,14.23,18.57,16.71
2024,methamphetamine,FI,Helsinki,23.66,24.18,20.4,21.53,21.31,25.42,23.7,23.85,22.16,22.89
2024,methamphetamine,FI,Huittinen,2.75,2.47,,1.1,1.23,1.93,2.36,2.51,1.42,02.04
2024,methamphetamine,FI,Hämeenlinna,2.91,5.17,5.23,1.7,2.33,3.58,4.18,04.09,3.21,3.59
2024,methamphetamine,FI,Joensuu,11.59,11.85,15.89,24.8,15.68,10.72,11.17,11.54,16.77,14.53
2024,methamphetamine,FI,Jyväskylä,02.01,3.6,4.37,4.69,3.25,3.3,6.19,3.96,3.9,3.93
2024,methamphetamine,FI,Kajaani,2.15,2.16,2.66,2.79,2.22,2.85,2.71,2.34,2.63,2.51
2024,methamphetamine,FI,Kemi,3.34,2.45,2.21,1.83,2.52,1.53,1.6,2.46,02.02,2.21
2024,methamphetamine,FI,Kokkola,2.52,2.56,0.87,0.84,1.19,1.56,3.77,2.95,1.12,1.9
2024,methamphetamine,FI,Kotka,164.59,160.15,170.85,143.19,161.09,152.4,129.23,151.32,156.88,154.5
2024,methamphetamine,FI,Kouvola,03.04,03.04,1.9,02.03,6.22,3.81,3.87,3.44,3.49,3.47
2024,methamphetamine,FI,Kuopio,1.24,1.46,1.43,1.28,1.21,01.07,1.1,1.24,1.24,1.24
2024,methamphetamine,FI,Lahti,3.37,3.23,2.72,2.81,1.98,1.69,1.99,2.86,2.3,2.54
2024,methamphetamine,FI,Lappeenranta,5.13,5.35,04.04,4.52,5.28,2.53,1.72,04.07,04.09,04.08
2024,methamphetamine,FI,Mariehamn,1.94,1.6,0.31,2.62,4.15,3.54,3.1,2.21,2.65,2.46
2024,methamphetamine,FI,Mikkeli,0.79,2.99,3.71,3.37,1.78,2.32,3.3,2.36,2.79,2.61
2024,methamphetamine,FI,Oulu,01.08,2.15,3.54,3.78,3.31,3.26,2.24,02.06,3.47,2.87
2024,methamphetamine,FI,Pietarsaari,0.6,2.74,0.89,0.59,0.24,0.27,3.68,2.34,0.5,1.29
2024,methamphetamine,FI,Pori,0.95,03.03,2.78,2.91,1.83,1.11,2.15,02.04,2.16,2.11
2024,methamphetamine,FI,Porvoo,14.96,17.81,25.83,46.63,44.16,34.35,28.38,20.38,37.74,30.3
2024,methamphetamine,FI,Rauma,03.02,1.48,1.54,0.88,4.29,3.15,2.43,2.31,2.46,2.4
2024,methamphetamine,FI,Rovaniemi,2.68,4.37,1.25,1.39,1.22,2.73,4.5,3.7,1.65,2.53
2024,methamphetamine,FI,Savonlinna,3.17,3.43,03.03,3.94,4.7,3.81,2.96,3.19,3.87,3.58
2024,methamphetamine,FI,Seinäjoki,2.26,1.26,0.01,0.25,5.23,2.16,0.38,1.3,1.91,1.65
2024,methamphetamine,FI,Tampere,1.91,2.42,2.26,03.02,05.06,4.26,2.23,2.19,3.65,03.02
2024,methamphetamine,FI,Turku,7.93,11.24,6.7,12.01,10.05,11.53,9.67,9.61,10.07,9.87
2024,methamphetamine,FI,Vaasa,1.32,1.74,2.51,2.44,2.17,1.2,1.12,1.39,02.08,1.79
2024,methamphetamine,FI,Vihti,05.06,7.32,5.89,8.56,6.48,5.23,3.2,5.19,6.54,5.96
2024,methamphetamine,FR,Paris Seine Centre,12.96,9.75,11.06,11.77,12.75,15.74,11.7,11.47,12.83,12.25
2024,methamphetamine,GB,Bristol,13.05,10.91,12.47,18.36,15.46,9.61,19.41,14.46,13.98,14.18
2024,methamphetamine,GR,Athens,18.49,23.2,17.53,22.96,22.27,17.23,20.76,20.82,20,20.35
2024,methamphetamine,HR,Split,1.46,1.45,02.05,1.7,2,1.83,2.42,1.78,1.9,1.84
2024,methamphetamine,HR,Zagreb,24.02,14.25,12.32,,152.36,57.72,48.18,28.88,74.14,45.47
2024,methamphetamine,HU,Budapest,9.82,12.42,9.98,11.14,13.37,10.51,,10.68,11.25,11.01
2024,methamphetamine,IE,Dublin,18.01,19.4,22.13,21.64,25.62,25.46,18.61,18.7,23.71,21.56
2024,methamphetamine,IS,Reykjavik Klettagarðar,23.33,20.99,15.92,14.82,17.29,21.35,18.79,21.04,17.35,18.93
2024,methamphetamine,IT,Bologna,15.08,15.57,16.42,16.07,16.54,15,69.55,33.4,16.01,23.46
2024,methamphetamine,IT,Bozen,0.89,1,0.8,0.77,0.61,2.19,1.14,01.01,01.09,01.06
2024,methamphetamine,IT,Milan,9.89,11.16,12.38,,,,11.14,10.65,12.38,11.14
2024,methamphetamine,IT,Rome,14.01,12.34,12.2,11.32,12.17,18.48,12.31,12.92,13.54,13.27
2024,methamphetamine,LT,Klaipeda,1.71,1.54,1.69,1.64,1.34,1.36,1.14,1.46,1.51,1.49
2024,methamphetamine,LT,Vilnius,3.59,4.82,4.69,4.79,5.36,7.2,8.99,5.8,5.51,5.63
2024,methamphetamine,LU,Luxembourg,1.18,0.53,0.72,01.06,1.17,7.38,4.48,02.06,2.58,2.36
2024,methamphetamine,LV,Riga,19.45,26.57,32.69,20.62,25.59,17.58,14,20.01,24.12,22.36
2024,methamphetamine,NL,Amsterdam,66.07,85.86,78.23,54.56,57.21,54.34,54.5,68.81,61.09,64.4
2024,methamphetamine,NL,Groningen,5.67,05.01,2.17,2.11,3.43,3.41,2.28,4.32,2.78,3.44
2024,methamphetamine,NL,Rotterdam (2),10.14,15.18,9.24,7.53,7.73,10.29,8.49,11.27,8.7,9.8
2024,methamphetamine,NL,Utrecht,7.17,06.06,11.02,8.73,8.65,10.67,8.18,7.14,9.77,8.64
2024,methamphetamine,NL,Zwolle,0.97,0.74,1.19,1.64,0.95,1.61,0.91,0.87,1.35,1.14
2024,methamphetamine,NO,Bergen (2),0,0,0,0,0,,0,0,0,0
2024,methamphetamine,NO,Oslo (2),27.45,27.73,28.53,30.21,30.48,32.94,28.9,27.76,30.54,29.35
2024,methamphetamine,NO,Trondheim (2),4.15,3.89,06.03,6.9,06.09,8.65,4.51,4.18,6.92,5.74
2024,methamphetamine,NZ,Auckland,553.12,423.59,253.41,296.63,279.25,301.16,361.41,446.04,282.61,352.65
2024,methamphetamine,NZ,Christchurch,255.3,240.97,307.26,244.6,230.43,207.6,244.57,246.95,247.47,247.25
2024,methamphetamine,NZ,Queenstown,48.39,42.98,47.45,51.32,87.66,52.24,36.29,42.55,59.67,52.33
2024,methamphetamine,NZ,Wellington (M1+M2),300.09,176.79,80.66,121.69,159.28,143.86,191.11,222.66,126.37,167.64
2024,methamphetamine,PL,Krakow P,3.16,4.97,2.77,2.46,4.21,3.11,4.34,4.16,3.14,3.57
2024,methamphetamine,PT,Almada,0.08,0.06,1.38,0.31,0.08,0.32,0.08,0.07,0.52,0.33
2024,methamphetamine,PT,Lisbon,9.24,9.35,11.98,11.98,12.05,11.68,9.17,9.25,11.92,10.78
2024,methamphetamine,PT,Porto,0.8,1.46,1.4,0.94,1.81,2.57,1.48,1.24,1.68,1.49
2024,methamphetamine,RO,Bucharest,2.96,02.01,2.21,2.59,5.61,3.32,2.54,2.5,3.43,03.03
2024,methamphetamine,SE,Gävle,6.42,5.88,4.87,7.48,06.03,5.41,7.93,6.74,5.95,6.29
2024,methamphetamine,SE,Karlstad,1.27,0.57,0.59,0.83,02.01,1.35,3.1,1.65,1.19,1.39
2024,methamphetamine,SE,Stockholm (2),15.54,15.71,15.95,17.06,18.28,18.15,16.8,16.02,17.36,16.78
2024,methamphetamine,SE,Trollhättan,0.37,0.33,01.04,1.7,1.13,0.33,0.26,0.32,01.05,0.74
2024,methamphetamine,SE,Växjö,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SI,Domžale-Kamnik,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SI,Koper,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SI,Kranj,0.42,0.58,0.45,2.53,0.39,0.37,0.4,0.47,0.93,0.73
2024,methamphetamine,SI,Ljubljana,5.89,6.93,4.49,3.19,3.97,3.27,4.91,5.91,3.73,4.67
2024,methamphetamine,SI,Maribor,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SI,Novo mesto,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SI,Velenje,0,0,0,0,0,0,0,0,0,0
2024,methamphetamine,SK,Bratislava C,266.68,301.02,315.06,279.64,330.26,327.48,247.43,271.71,313.11,295.37
2024,methamphetamine,SK,Piestany,195.93,156.4,267.12,162.23,263.87,265.65,255.27,202.53,239.72,223.78
2024,methamphetamine,TR,Istanbul (II-VII),37.23,26.64,28.93,244.58,106.64,35.31,25.6,29.82,103.86,72.13
2024,methamphetamine,US,Seattle,926.73,951.69,962.7,933.72,930.66,982.91,862.87,913.76,952.5,935.9
2024,MDMA,AT,Graz,8.82,12.87,12.45,28.11,26.8,10.5,9.13,10.27,19.47,15.53
2024,MDMA,AT,Hall-Wattens,3.39,1.51,2.98,22.16,11.03,6.75,1.53,2.14,10.73,07.05
2024,MDMA,AT,Innsbruck,12.04,13.68,12.59,38.65,40.07,27.55,14.35,13.36,29.72,22.71
2024,MDMA,AT,Kapfenberg,9.68,4.4,4.39,9.29,10.19,6.17,10.42,8.17,7.51,7.79
2024,MDMA,AT,Klagenfurt,5.49,3.91,12.63,12.83,13.44,9.7,8.49,5.97,12.15,9.5
2024,MDMA,AT,Knittelfeld,1.46,4.26,06.07,11.42,6.21,5.46,1.4,2.25,7.29,5.13
2024,MDMA,AT,Kufstein,10.15,4.37,05.08,8.67,15.84,4.95,12.52,09.02,8.64,8.8
2024,MDMA,AT,Purgstall,6.73,6.51,07.03,14.45,8.26,71.58,50.92,21.39,25.33,23.64
2024,MDMA,AT,Region Millstättersee,07.04,5.59,6.36,3.96,6.64,4.77,6.53,6.5,5.43,5.89
2024,MDMA,AT,Ried im Innkreis,04.08,2.31,3.98,11.28,11.69,6.88,3.91,3.43,8.46,6.3
2024,MDMA,AT,Salzburg,07.09,7.13,06.09,12.13,12.97,8.65,7.1,7.38,9.96,8.85
2024,MDMA,AT,Steyr,3.66,2.7,4.71,20.69,30.61,14.89,7.84,4.73,17.73,12.16
2024,MDMA,AT,Strass im Zillertal,4.98,7.27,9.8,8.67,11.91,10.99,14.57,8.94,10.34,9.74
2024,MDMA,AT,Wasserverband Hofsteig,5.99,2.9,6.41,16.29,18.17,10.27,7.7,5.32,12.79,9.59
2024,MDMA,AT,Wien,18.04,10.83,14.47,35.78,32.84,15.59,19.4,16.21,24.67,21.05
2024,MDMA,AT,Wiener Neustadt,07.03,5.84,7.11,6.83,23.07,20.92,11.92,8.35,14.48,11.86
2024,MDMA,AT,Wildon,3.24,2.61,3.18,3.71,8.77,11.27,9.38,05.08,6.73,06.02
2024,MDMA,AU,Australia (59 sites),25.81,16.23,10.89,13.22,55.96,96.39,46.44,29.49,44.12,37.85
2024,MDMA,BE,Antwerp Zuid,90.09,209.46,243.58,147.81,74.71,137.62,78.93,126.16,150.93,140.31
