Year;Metabolite;Site ID;Country;City;Wednesday;Thursday;Friday;Saturday;Sunday;Monday;Tuesday;Weekday mean;Weekend mean;Daily mean;Latitude;Longitude;Location;City;Country: City
2021;cocaine;LT003;LT;Vilnius;96.91;;102.83;160.71;192.8;106.48;90.06;94.97;153.33;119.98;54687156;25279651;Vilniaus vandenys;Vilnius;LT: Vilnius
2021;cocaine;LV001;LV;Riga;62.91;66.96;74.64;202.2;174.86;99.85;86.2;72.68;158.97;109.66;5694965;24105186;Riga;Riga;LV: Riga
2021;cocaine;NL001;NL;Amsterdam;871.7;711.38;750.04;960.11;1113.89;910.17;890.56;805.92;994.72;886.83;52375;48666668;RWZI Amsterdam-WEST;Amsterdam;NL: Amsterdam
2021;cocaine;NL002;NL;Eindhoven;479.08;531.18;556.65;583.12;934.03;678.76;602.43;542.34;731.97;623.61;514421082;54800701;RWZI Eindhoven;Eindhoven;NL: Eindhoven
2021;cocaine;NL010;NL;Utrecht;641.34;447.39;501.79;641.57;614.82;430.9;429.03;504.89;562.43;529.55;520858002;51308398;RWZI Utrecht;Utrecht;NL: Utrecht
2021;cocaine;PL003;PL;Krakow P;51.82;56.63;64.4;106.17;100.91;48.01;42.43;53.82;85.03;67.2;50.06;19.94;Krakow Plaszow;Krakow P;PL: Krakow P
2021;cocaine;PT001;PT;Almada;245.42;264.05;332.82;443.15;912.51;221.13;412.46;313.69;525.6;404.51;38675187;-9154345;Mutela;Almada;PT: Almada
2021;cocaine;PT002;PT;Lisbon;474.89;450.49;481.54;588.27;654.12;482.33;371.7;444.66;574.91;500.48;387044907;-91754999;Alcântara;Lisbon;PT: Lisbon
2021;cocaine;PT003;PT;Porto;226.12;183.96;195.32;213.23;410.79;197.6;237.58;210.75;273.88;237.8;41157944;-8629105;Porto;Porto;PT: Porto
2021;cocaine;SE002;SE;Gävle;100.69;85.95;122.94;267.63;328.93;183.4;105.36;103.74;259.99;170.7;60674622;1714183;Duvbacken ARV;Gävle;SE: Gävle
2021;cocaine;SE004;SE;Sandviken;78.15;70.69;106.78;142.72;216.51;77.71;21.32;69.23;145.65;101.98;6061667;1676667;Sandviken;Sandviken;SE: Sandviken
2021;cocaine;SE005;SE;Stockholm (2);97.87;101.76;147.28;227.98;216.79;183.83;138.85;121.44;209.53;159.19;59329323;18068581;"Bromma (BIN); Henriksdals reningsverk";Stockholm (2);SE: Stockholm (2)
2021;cocaine;SE008;SE;Söderhamn;;26.87;37.84;86.2;89.51;43.3;33.8;33.08;73;50.19;6130373;1705921;Söderhamn;Söderhamn;SE: Söderhamn
2021;cocaine;SE011;SE;Uppsala;56.44;70.12;69.18;106.09;111.85;72.22;53.92;62.41;96.72;77.12;59858562;17638927;Kungsängsverket;Uppsala;SE: Uppsala
2021;cocaine;SI001;SI;Domžale-Kamnik;198.33;203.61;268.75;383.04;353.51;193.2;193.17;215.96;309.92;256.23;4613788;1459384;Domžale-Kamnik;Domžale-Kamnik;SI: Domžale-Kamnik
2021;cocaine;SI002;SI;Koper;367.44;416.03;340.95;430.32;535.2;403.88;352.03;369.11;456.47;406.55;45548058;13730188;Central wastewater treatment plant Koper;Koper;SI: Koper
2021;cocaine;SI004;SI;Ljubljana;522.77;164.96;329.45;343.41;381.15;430.66;;339.06;384.09;364.79;46056947;14505751;Central wastewater treatment plant Ljubljana;Ljubljana;SI: Ljubljana
2021;cocaine;SI005;SI;Maribor;86.95;104.43;137.81;213.6;225.12;232.67;90.22;104.85;223.8;155.83;4655734;1564591;Maribor;Maribor;SI: Maribor
2021;cocaine;SI006;SI;Novo mesto;139.34;151.97;197.15;271.51;241.56;189.84;158.34;161.7;234.3;192.82;45804211;1516969;Wastewater treatment plant Novo mesto;Novo mesto;SI: Novo mesto
2021;cocaine;SI007;SI;Velenje;183.16;195.53;278.97;310.8;277.94;159.85;136.95;198.65;249.53;220.45;46362274;15110658;Central wastewater treatment plant Šaleške Doline (Šalek Valley);Velenje;SI: Velenje
2021;cocaine;SK002;SK;Bratislava C;44.66;56.7;54.53;39.05;82;127.7;128.54;71.11;82.92;76.17;4814925;17106991;Central;Bratislava C;SK: Bratislava C
2021;cocaine;SK004;SK;Piestany;48183;18.19;24077;48731;4;25294;25.24;45674;45662;33909;485918007;178019009;Piestany;Piestany;SK: Piestany
2021;cocaine;TR001;TR;Adana;52383;35886;45693;43556;45693;48030;45875;31168;18749;26054;36991421;3533083;Adana;Adana;TR: Adana
2021;cocaine;TR004;TR;Istanbul (II-VII);55.9;57.25;54.39;64.33;48.98;44.71;51.62;54.79;52.67;53.88;41013;289748;"ATAKÖY; BALTAL?MANI; KADIKÖY; KÜÇÜKÇEKMECE; TUZLA; YEN?KAPI";Istanbul (II-VII);TR: Istanbul (II-VII)
2020;cocaine;AT001;AT;Graz;98.22;107.09;138.97;277.65;141.82;113.55;90.27;98.53;168;138.22;47070713;15439504;ARA Graz;Graz;AT: Graz
2020;cocaine;AT002;AT;Hall-Wattens;198.51;191.85;188.4;252.67;258.04;184.96;197.85;196.07;221.02;210.32;4729168;1159284;Abwasserverband Hall in Tirol-Fritzens;Hall-Wattens;AT: Hall-Wattens
2020;cocaine;AT004;AT;Innsbruck;272.4;285.7;352.42;403.34;392.42;266.43;271.96;276.69;353.65;320.67;47269212;11404102;ARA Innsbruck;Innsbruck;AT: Innsbruck
2020;cocaine;AT005;AT;Kapfenberg;148.49;157.88;118.73;204.25;190.41;102.76;102.67;136.35;154.04;146.46;47443562;152901;Kläranlage Kapfenberg;Kapfenberg;AT: Kapfenberg
2020;cocaine;AT010;AT;Kufstein;364.86;369.03;440.21;449.37;499.04;357.81;347.98;360.62;436.61;404.04;47582958;1217077;Abwasserverband Kufstein;Kufstein;AT: Kufstein
2020;cocaine;AT013;AT;Purgstall;30.39;19.28;21.52;17.96;26.36;22.62;32.59;27.42;45983;24.39;48057812;1513545;GAV Erlauftal;Purgstall;AT: Purgstall
2020;cocaine;AT011;AT;Region Millstättersee;83.16;60.52;74.26;101.62;92.53;53.24;64.7;69.46;80.41;75.72;4681924;1352146;Wasserverband Millstaettersee;Region Millstättersee;AT: Region Millstättersee
2020;cocaine;AT017;AT;Strass im Zillertal;94.1;97.21;119.48;171.26;171.9;100.89;99.95;97.09;140.88;122.11;47395748;1182211;AIZ Abwasserverband;Strass im Zillertal;AT: Strass im Zillertal
2020;cocaine;AT003;AT;Wasserverband Hofsteig;100.95;163.51;171.02;162.2;285.03;306.16;187.81;150.76;231.1;196.67;474852;96762;ARA Hofsteig;Wasserverband Hofsteig;AT: Wasserverband Hofsteig
2020;cocaine;BE002;BE;Antwerp Zuid;1049.69;949.03;1126.59;1201.26;2090.15;789.02;1018.39;1005.7;1301.75;1174.88;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2020;cocaine;BE003;BE;Boom;456.63;463.37;382.86;365.78;363.02;353;535.6;485.2;366.17;417.18;5108608;436633;Boom;Boom;BE: Boom
2020;cocaine;BE005;BE;Brussels;445.45;525.75;492.9;534.19;509.93;432.1;379.07;450.09;492.28;474.2;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2020;cocaine;CH002;CH;Berne;512.87;520.74;553.28;664.97;619.6;522.41;576.42;536.68;590.06;567.18;46.83;22828;ARA Bern;Berne;CH: Berne
2020;cocaine;CH003;CH;Geneva;530.6;540.8;530.63;569.24;512.58;409.09;417.55;496.31;505.38;501.5;46.2;42887;STEP SIG;Geneva;CH: Geneva
2020;cocaine;CH007;CH;St. Gallen Hofen;624.28;619.53;744.62;959.27;;571.83;631.42;625.08;758.57;691.83;47.42;50649;St.Gallen H;St. Gallen Hofen;CH: St. Gallen Hofen
2020;cocaine;CH008;CH;Zurich;731.69;659.17;810.15;1237.33;1074.64;782.13;825.43;738.76;976.06;874.36;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2020;cocaine;CY003;CY;Limassol;42.91;46.65;47.98;41.17;37.57;27.74;63.27;50.95;38.61;43.9;34.69;33.02;Sewerage Board of Limassol-Amathus (SBLA);Limassol;CY: Limassol
2020;cocaine;CZ003;CZ;Karlovy Vary;55.04;64.31;68.19;104.35;70.34;46.25;36.07;51.8;72.28;63.51;5023204;1287099;?OV Karloy Vary;Karlovy Vary;CZ: Karlovy Vary
2020;cocaine;CZ004;CZ;Ostrava;37.3;43.37;41.66;74.31;46.2;33.92;41.06;40.58;49.02;45.4;49833864;18281034;Ú?OV Ostrava;Ostrava;CZ: Ostrava
2020;cocaine;CZ006;CZ;Prague (2);228.38;289.9;237.2;397.94;296.11;215.28;210.73;243.01;286.63;267.94;5011584348;1439671894;Ú?OV Praha;Prague (2);CZ: Prague (2)
2020;cocaine;DE008;DE;Chemnitz;20.99;18.99;45710;33.38;39.45;37.58;18.77;19.58;33.15;27.34;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2020;cocaine;DE009;DE;Dortmund;302.36;252.51;242.48;247.62;369.85;351.73;368.69;307.85;302.92;305.04;51.52;53509;Deusen;Dortmund;DE: Dortmund
2020;cocaine;DE010;DE;Dresden;36.01;29.29;54.13;48.68;57.01;34.61;35.28;33.53;48.61;42.14;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2020;cocaine;DE011;DE;Dülmen;89.73;114;139.57;178.04;175.72;132.8;113.7;105.81;156.53;134.79;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2020;cocaine;DE012;DE;Erfurt;54.33;56.05;;78.39;107.15;74.09;56.14;55.51;86.54;71.02;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2020;cocaine;DE018;DE;Hamburg N;409.06;410.89;;;481.83;;363.04;394.33;481.83;471.34;53551085;9993682;Nord;Hamburg N;DE: Hamburg N
2020;cocaine;DE023;DE;Magdeburg;158.58;166.37;155.88;208.78;179.87;223.04;173.02;165.99;191.89;180.79;52120533;11627624;Magdeburg;Magdeburg;DE: Magdeburg
2020;cocaine;DE026;DE;Munich G;246.4;;;222.14;157.03;145.93;185.13;215.77;175.03;191.33;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2020;cocaine;DE028;DE;Nuremberg;45685;34.54;37.72;48.99;51.38;36.17;30.89;31.15;43.56;38.24;49452102;11076665;Nürnberg;Nuremberg;DE: Nuremberg
2020;cocaine;DE030;DE;Saarbrücken (2);156.54;150.6;183.02;203.65;210.11;132.84;135.79;147.64;182.4;167.51;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2020;cocaine;ES002;ES;Castellon;445.46;487.24;417.29;397.07;498.16;432.24;387.86;440.19;436.19;437.9;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2020;cocaine;ES007;ES;Santiago;575.31;481.6;535.38;961.35;621.09;528.59;572.12;543.01;661.6;610.78;42.88;-8.54;Silvouta;Santiago;ES: Santiago
2020;cocaine;FI001;FI;Espoo;33.12;36.87;38.98;63.06;73.21;46.53;39.53;36.5;55.44;47.33;60.16;24.71;Blominmäki;Espoo;FI: Espoo
2020;cocaine;FI002;FI;Helsinki;51.52;62.03;71.59;117.43;126.22;76.97;68.09;60.55;98.05;81.98;60.23;24.99;Viikinmäki;Helsinki;FI: Helsinki
2020;cocaine;FI004;FI;Hämeenlinna;27485;48670;43678;45922;25.29;16.83;45753;42491;45675;20424;6099601;2446423;Paroinen;Hämeenlinna;FI: Hämeenlinna
2020;cocaine;FI005;FI;Joensuu;45839;22647;34335;21217;44228;0.78;49310;20455;32143;27030;62.58;29.73;Kuhasalo;Joensuu;FI: Joensuu
2020;cocaine;FI006;FI;Jyväskylä;45902;45872;45749;19815;20121;45810;45750;45660;45691;45660;62.21;25.77;Nenäinniemi;Jyväskylä;FI: Jyväskylä
2020;cocaine;FI007;FI;Kajaani;45658;26299;0.49;0.64;0.75;0.53;48945;49675;0.6;0.93;64227;277285;Peuraniemi;Kajaani;FI: Kajaani
2020;cocaine;FI008;FI;Kemi;0.19;45750;20121;45812;45902;0.35;0.7;47849;46419;31413;6573609;2456363;Peurasaari;Kemi;FI: Kemi
2020;cocaine;FI009;FI;Kokkola;0.59;0.63;0.85;0.86;0.6;0.41;48214;0.85;0.68;0.75;6383848;2313048;Hopeakivenlahti;Kokkola;FI: Kokkola
2020;cocaine;FI010;FI;Kotka;17.48;32082;46631;21.56;30.22;27.31;46327;13.54;45922;18.43;60.45;26.89;Mussalo;Kotka;FI: Kotka
2020;cocaine;FI011;FI;Kouvola;48092;53844;31959;31260;21732;35186;30468;19906;21002;20271;608679;2670405;Mäkikylä;Kouvola;FI: Kouvola
2020;cocaine;FI012;FI;Kuopio;44562;0.61;23377;32082;45763;27150;27454;31413;33451;32629;62.96;45684;Lehtoniemi;Kuopio;FI: Kuopio
2020;cocaine;FI013;FI;Lahti;45677;36.7;28.35;44.67;55.8;35.72;41.05;32.62;41.14;37.49;60.99;25.65;Kariniemi;Lahti;FI: Lahti
2020;cocaine;FI014;FI;Lappeenranta;47150;22282;45839;19725;0.58;31048;47849;26665;46023;53693;60.93;45743;Toikansuo;Lappeenranta;FI: Lappeenranta
2020;cocaine;FI015;FI;Mariehamn;22.69;32.77;31.6;67.27;76.07;31.89;45775;27.95;51.71;41.53;6009693;1993482;Lotsbroverket;Mariehamn;FI: Mariehamn
2020;cocaine;FI016;FI;Mikkeli;45871;42795;43525;45841;29677;33239;32143;22678;45717;35827;6168852;2727217;Metsä-Sairila;Mikkeli;FI: Mikkeli
2020;cocaine;FI017;FI;Oulu;31809;46419;50465;45778;47239;54483;54483;32174;49400;26359;65.05;25.41;Taskila;Oulu;FI: Oulu
2020;cocaine;FI018;FI;Pietarsaari;0.14;0.15;0.46;0.13;0.29;0.18;0.16;0.15;0.26;0.22;6367486;2270256;Alheda;Pietarsaari;FI: Pietarsaari
2020;cocaine;FI019;FI;Pori;50465;20486;36192;22402;49400;44652;45964;45691;47209;27089;6148519;2179746;Luotsinmäki;Pori;FI: Pori
2020;cocaine;FI021;FI;Rauma;0.9;45839;0.24;0.86;29952;46023;47849;45901;45748;45809;6112724;2151127;Maanpäänniemi;Rauma;FI: Rauma
2020;cocaine;FI022;FI;Rovaniemi;50437;31868;31868;19085;23437;32143;0.51;21582;26724;45352;66.5;25.72;Alakorkalo;Rovaniemi;FI: Rovaniemi
2020;cocaine;FI023;FI;Salo;41275;46419;29618;20121;0.98;0.91;26696;45749;29587;33239;6038333;2313333;Salo;Salo;FI: Salo
2020;cocaine;FI024;FI;Savonlinna;45901;0.58;0.93;36161;46508;23408;45690;45778;25965;43497;61.86;28.85;Pihlajaniemi;Savonlinna;FI: Savonlinna
2020;cocaine;FI025;FI;Seinäjoki;31868;43191;45814;45971;45785;45812;45718;25263;48396;27881;6279446;2282822;Seinäjoki;Seinäjoki;FI: Seinäjoki
2020;cocaine;FI026;FI;Tampere;24077;43070;14.55;26.44;45680;23.41;15.82;13.55;21.85;18.29;61.49;23.77;Viinikanlahti;Tampere;FI: Tampere
2020;cocaine;FI027;FI;Turku;45908;24077;15.61;26.24;46021;17.46;25508;45880;22.36;17.52;60.44;22.24;Kakolanmäki;Turku;FI: Turku
2020;cocaine;FI028;FI;Vaasa;32540;42736;0.97;43132;26330;25204;45962;26665;32509;29952;63.1;21.62;Patt;Vaasa;FI: Vaasa
2020;cocaine;FI029;FI;Vihti;19603;45668;32325;24.68;41.46;33543;22951;26573;21.48;16.87;6041699;2431965;Nummela;Vihti;FI: Vihti
2020;cocaine;FR005;FR;Paris Seine Centre;410.4;475.08;410.75;387.83;447.58;377.26;365.15;416.87;405.85;410.58;48.95;46419;Seine Centre;Paris Seine Centre;FR: Paris Seine Centre
2020;cocaine;HR002;HR;Zagreb;404.92;486.96;544.26;637.92;625.2;470.37;402.07;431.32;569.44;510.24;457929993;159463997;Central wastewater treatment plant of the city of Zagreb;Zagreb;HR: Zagreb
2020;cocaine;IS002;IS;Reykjavik Klettagarðar;201.58;290.26;310.08;364.19;374.78;239.08;202.77;231.54;322.03;283.25;64126521;-21817439;Klettagarðar;Reykjavik Klettagarðar;IS: Reykjavik Klettagarðar
2020;cocaine;IT002;IT;Bozen;282.33;310.22;332.48;387.81;403;322.93;292.89;295.15;361.56;333.1;4649672;11358;Kläranlage Bozen;Bozen;IT: Bozen
2020;cocaine;IT003;IT;Milan;342.15;;346.31;539.14;425.75;;353.85;348;437.07;401.44;454337997;92213602;Nosedo;Milan;IT: Milan
2020;cocaine;LT001;LT;Kaunas;55.65;57.53;57.73;72.79;86.14;66.67;60.92;58.04;70.83;65.35;5489687;2389243;Kaunas;Kaunas;LT: Kaunas
2020;cocaine;LT002;LT;Klaipeda;60.38;68.02;61.98;74.1;114.11;153.26;97.5;75.3;100.86;89.91;5578282;2149279;Klaipeda;Klaipeda;LT: Klaipeda
2020;cocaine;LT003;LT;Vilnius;47.03;63.33;55.53;143.52;92.08;50.58;44.89;51.75;85.43;70.99;54687156;25279651;Vilniaus vandenys;Vilnius;LT: Vilnius
2020;cocaine;LV001;LV;Riga;45.4;80.48;76.92;94.2;109.1;98.93;45.4;57.09;94.79;78.63;5694965;24105186;Riga;Riga;LV: Riga
2020;cocaine;NL001;NL;Amsterdam;706.35;715.85;855.76;712.68;864.88;821.5;703.48;708.56;813.7;768.64;52375;48666668;RWZI Amsterdam-WEST;Amsterdam;NL: Amsterdam
2020;cocaine;NL002;NL;Eindhoven;436.08;448.96;545.83;611.89;686.56;480.16;451.16;445.4;581.11;522.95;514421082;54800701;RWZI Eindhoven;Eindhoven;NL: Eindhoven
2020;cocaine;NL010;NL;Utrecht;397.49;417.12;533.71;632.15;581.02;438.3;455.64;423.42;546.29;493.63;520858002;51308398;RWZI Utrecht;Utrecht;NL: Utrecht
2020;cocaine;PL003;PL;Krakow P;42.78;54.38;59.5;62.86;55.09;64.33;38.77;45.31;60.45;53.96;50.06;19.94;Krakow Plaszow;Krakow P;PL: Krakow P
2020;cocaine;PT001;PT;Almada;322.29;282.04;189.01;162.5;190.66;300.6;184.91;263.08;210.69;233.14;38675187;-9154345;Mutela;Almada;PT: Almada
2020;cocaine;PT002;PT;Lisbon;343.95;365.92;368.38;447.41;341.29;372.54;321.14;343.67;382.4;365.8;387044907;-91754999;Alcântara;Lisbon;PT: Lisbon
2020;cocaine;PT003;PT;Porto;341.01;356.55;321.27;336.83;340.68;290.41;322.16;339.91;322.3;329.85;41157944;-8629105;Porto;Porto;PT: Porto
2020;cocaine;RS002;RS;Novi Sad;146.73;121.31;135.54;126.25;83.9;132.33;135.62;134.55;119.5;125.95;453039017;198267002;Novi Sad;Novi Sad;RS: Novi Sad
2020;cocaine;SE002;SE;Gävle;72.46;63.13;84.16;164.78;172.24;96.09;71.99;69.19;129.32;103.55;60674622;1714183;Duvbacken ARV;Gävle;SE: Gävle
2020;cocaine;SE004;SE;Sandviken;33.29;52.34;84.23;139.17;114.51;84.71;46.24;43.95;105.66;79.21;6061667;1676667;Sandviken;Sandviken;SE: Sandviken
2020;cocaine;SE005;SE;Stockholm (2);213.87;274.25;298.98;407.29;536.19;324.63;208.13;232.08;391.77;323.34;59329323;18068581;"Bromma (BIN); Henriksdals reningsverk";Stockholm (2);SE: Stockholm (2)
2020;cocaine;SE008;SE;Söderhamn;19.42;18.99;55.36;67.28;104.82;100.77;48.89;45686;82.06;59.36;6130373;1705921;Söderhamn;Söderhamn;SE: Söderhamn
2020;cocaine;SE011;SE;Uppsala;72.75;74.28;95.61;124.93;153.94;72.85;68.86;71.96;111.83;94.74;59858562;17638927;Kungsängsverket;Uppsala;SE: Uppsala
2020;cocaine;SI001;SI;Domžale-Kamnik;148.8;159.51;155.53;175.91;199.27;138.58;152.07;153.46;167.32;161.38;4613788;1459384;Domžale-Kamnik;Domžale-Kamnik;SI: Domžale-Kamnik
2020;cocaine;SI002;SI;Koper;306.04;305.32;344.2;363.01;;265.97;341.43;317.6;324.39;320.99;45548058;13730188;Central wastewater treatment plant Koper;Koper;SI: Koper
2020;cocaine;SI004;SI;Ljubljana;287.91;302.94;301.75;401.16;392.99;329.27;336.3;309.05;356.29;336.05;46056947;14505751;Central wastewater treatment plant Ljubljana;Ljubljana;SI: Ljubljana
2020;cocaine;SI005;SI;Maribor;114.96;128.11;148.12;175.68;165.55;115.9;129.46;124.18;151.31;139.68;4655734;1564591;Maribor;Maribor;SI: Maribor
2020;cocaine;SI006;SI;Novo mesto;85.13;99.88;103.75;143.97;146.71;91.86;80.81;88.61;121.57;107.44;45804211;1516969;Wastewater treatment plant Novo mesto;Novo mesto;SI: Novo mesto
2020;cocaine;SI007;SI;Velenje;124.17;112.96;167.66;161.06;182.05;141.43;147.62;128.25;163.05;148.13;46362274;15110658;Central wastewater treatment plant Šaleške Doline (Šalek Valley);Velenje;SI: Velenje
2020;cocaine;TR001;TR;Adana;45905;32599;20941;42430;46874;33695;45721;45905;26755;32599;36991421;3533083;Adana;Adana;TR: Adana
2020;cocaine;TR004;TR;Istanbul (II-VII);45.23;58.05;43.9;55.79;63.5;59.83;54.79;52.69;55.75;54.44;41013;289748;"ATAKÖY; BALTAL?MANI; KADIKÖY; KÜÇÜKÇEKMECE; TUZLA; YEN?KAPI";Istanbul (II-VII);TR: Istanbul (II-VII)
2019;cocaine;AT001;AT;Graz;124.76;117.22;88.68;334.45;174.45;108.25;131.53;124.5;176.46;154.19;47070713;15439504;ARA Graz;Graz;AT: Graz
2019;cocaine;AT002;AT;Hall-Wattens;173.19;183.09;191.67;246.61;260.68;201.64;159.9;172.06;225.15;202.4;4729168;1159284;Abwasserverband Hall in Tirol-Fritzens;Hall-Wattens;AT: Hall-Wattens
2019;cocaine;AT004;AT;Innsbruck;271.62;322.16;334.03;381.92;458.94;264.73;276.39;290.06;359.91;329.97;47269212;11404102;ARA Innsbruck;Innsbruck;AT: Innsbruck
2019;cocaine;AT005;AT;Kapfenberg;60.77;52.48;60.52;89.9;85.24;54.65;49.48;54.24;72.58;64.72;47443562;152901;Kläranlage Kapfenberg;Kapfenberg;AT: Kapfenberg
2019;cocaine;AT012;AT;Mürzzuschlag;24.21;45980;17.42;21.65;24.13;31.14;29.54;24.29;23.58;23.89;47566639;156182;Mürzzuschlag;Mürzzuschlag;AT: Mürzzuschlag
2019;cocaine;AT013;AT;Purgstall;45914;13.47;51.64;45734;30.71;14.71;20760;45760;28.77;45738;48057812;1513545;GAV Erlauftal;Purgstall;AT: Purgstall
2019;cocaine;AT011;AT;Region Millstättersee;36.65;31.64;62.64;79.96;94.81;49.76;32.86;33.71;71.79;55.47;4681924;1352146;Wasserverband Millstaettersee;Region Millstättersee;AT: Region Millstättersee
2019;cocaine;AT003;AT;Wasserverband Hofsteig;179.8;190.21;251.5;275.2;281.47;185.13;146.98;172.33;248.33;215.76;474852;96762;ARA Hofsteig;Wasserverband Hofsteig;AT: Wasserverband Hofsteig
2019;cocaine;BE002;BE;Antwerp Zuid;786.96;1389.77;977.75;1138.32;2048.63;1006.05;1582.17;1252.96;1292.69;1275.66;51.2;50861;Antwerpen-Zuid;Antwerp Zuid;BE: Antwerp Zuid
2019;cocaine;BE003;BE;Boom;348.8;475.3;441.35;452.45;455.97;420.65;831.14;551.75;442.61;489.38;5108608;436633;Boom;Boom;BE: Boom
2019;cocaine;BE005;BE;Brussels;462.05;383.44;567.22;511.16;415.85;454.74;387.46;410.98;487.24;454.56;50.86;49766;Brussel-Noord;Brussels;BE: Brussels
2019;cocaine;BE007;BE;Koksijde;60.48;72.04;85.71;100.86;179.72;44.98;232.11;121.54;102.82;110.84;51.1;45840;Koksijde;Koksijde;BE: Koksijde
2019;cocaine;BE010;BE;Oostende;215.6;226.4;210.08;284.83;317.19;185.23;306.31;249.44;249.33;249.38;5121543;2928656;Oostende;Oostende;BE: Oostende
2019;cocaine;CH001;CH;Basel;635.02;758.89;763.36;852.12;786.9;640.81;579.33;657.75;760.8;716.63;47.56;21732;ARA Basel;Basel;CH: Basel
2019;cocaine;CH002;CH;Berne;441;468.7;556.33;563.44;535.19;439.38;396.93;435.55;523.58;485.85;46.83;22828;ARA Bern;Berne;CH: Berne
2019;cocaine;CH003;CH;Geneva;622;700.3;781.58;819.72;;534.83;602.91;641.74;712.05;676.89;46.2;42887;STEP SIG;Geneva;CH: Geneva
2019;cocaine;CH007;CH;St. Gallen Hofen;754.26;846.22;943.11;1222.28;1203;723.51;676.36;758.95;1022.98;909.82;47.42;50649;St.Gallen H;St. Gallen Hofen;CH: St. Gallen Hofen
2019;cocaine;CH008;CH;Zurich;771.53;811.58;870.04;1059.27;1074.69;899.95;749.5;777.54;975.99;890.94;47.37;18841;Werdhölzli;Zurich;CH: Zurich
2019;cocaine;CY003;CY;Limassol;242.5;219.21;247.18;241.47;303;375.57;277.79;246.5;291.8;272.39;34.69;33.02;Sewerage Board of Limassol-Amathus (SBLA);Limassol;CY: Limassol
2019;cocaine;CZ001;CZ;Brno;28.18;27.97;36.9;38.46;61.37;63.22;36.18;30.78;49.99;41.76;4919506;16606837;Waterworks and sewage of city Brno;Brno;CZ: Brno
2019;cocaine;CZ002;CZ;?eské Bud?jovice;14.75;14.86;19.24;17.76;27.46;45772;16.81;15.47;22.47;19.47;48.96;14.46;UCOV CB;?eské Bud?jovice;CZ: ?eské Bud?jovice
2019;cocaine;CZ004;CZ;Ostrava;18.24;17.27;17.13;37.3;46.73;36.68;18.51;45675;34.46;27.41;49833864;18281034;Ú?OV Ostrava;Ostrava;CZ: Ostrava
2019;cocaine;CZ006;CZ;Prague (2);388.38;422.86;513.32;652.27;586.24;411.76;370.63;393.96;540.9;477.92;5011584348;1439671894;Ú?OV Praha;Prague (2);CZ: Prague (2)
2019;cocaine;DE008;DE;Chemnitz;26785;50710;14.43;25.79;45889;49279;45903;26816;18.16;13.26;50827845;1292137;Chemnitz;Chemnitz;DE: Chemnitz
2019;cocaine;DE009;DE;Dortmund;308.68;356.67;384.64;494.73;496.03;303.88;278.84;314.73;419.82;374.78;51.52;53509;Deusen;Dortmund;DE: Dortmund
2019;cocaine;DE010;DE;Dresden;20.92;20.85;22.78;43.68;43.61;45803;45857;20.28;34.03;28.14;5105089;1373832;Dresden-Kaditz;Dresden;DE: Dresden
2019;cocaine;DE011;DE;Dülmen;79.55;63.82;121.08;199.7;176.11;160.27;106.35;83.24;164.29;129.55;51.84;46935;Dülmen;Dülmen;DE: Dülmen
2019;cocaine;DE012;DE;Erfurt;39.38;36.93;43.57;76.79;75.01;51.97;40.53;38.95;61.83;52.03;50984768;1102988;Erfurt;Erfurt;DE: Erfurt
2019;cocaine;DE026;DE;Munich G;173.06;195.46;236.58;302.07;332.68;229.75;180.26;182.93;275.27;235.7;48.14;21490;Gut Grosslappen;Munich G;DE: Munich G
2019;cocaine;DE030;DE;Saarbrücken (2);149.3;176.66;171.07;179.79;202.25;189.09;137.02;154.33;185.55;172.17;49240157;6996933;"Brebach; Burbach";Saarbrücken (2);DE: Saarbrücken (2)
2019;cocaine;DK003;DK;Copenhagen;387.78;189.6;465.14;704.98;1502.31;447.59;500.57;359.31;780;599.71;55.69;22981;Lynetten;Copenhagen;DK: Copenhagen
2019;cocaine;ES001;ES;Barcelona;877.05;667.17;694.4;725.32;678.45;564.18;695.51;746.58;665.59;700.3;41.43;35431;Baix Llobregat;Barcelona;ES: Barcelona
2019;cocaine;ES002;ES;Castellon;637.95;617.13;585.96;725.74;960.17;888.16;585.73;613.61;790.01;714.41;40.23;-0.12;EDAR Castellón;Castellon;ES: Castellon
2019;cocaine;ES005;ES;Madrid VdlV;323.25;648.17;431.18;436.67;527.87;701.81;465.03;478.82;524.38;504.86;4041669;-370035;Madrid VdlV;Madrid VdlV;ES: Madrid VdlV
2019;cocaine;ES007;ES;Santiago;466.5;553.56;359.48;691.65;642.97;477.19;312.43;444.17;542.82;500.54;42.88;-8.54;Silvouta;Santiago;ES: Santiago
